"Regulator","Regulator_Bnb","Target","Target_Bnb","Effect","Source","Category"
"FliA","b1922","ygdB","b2824","+","RegulonDB_sigma","sigma"
"FliA","b1922","yjcS","b4083","+","RegulonDB_sigma","sigma"
"FliA","b1922","ykfB","b0250","+","RegulonDB_sigma","sigma"
"FliA","b1922","ykfF","b0249","+","RegulonDB_sigma","sigma"
"FliA","b1922","ykfG","b0247","+","RegulonDB_sigma","sigma"
"FliA","b1922","ykfH","b4504","+","RegulonDB_sigma","sigma"
"FliA","b1922","ykfI","b0245","+","RegulonDB_sigma","sigma"
"FliA","b1922","ynjH","b1760","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ackA","b2296","+","RegulonDB_sigma","sigma"
"RpoH","b3461","adiC","b4115","+","RegulonDB_sigma","sigma"
"RpoH","b3461","alaA","b2290","+","RegulonDB_sigma","sigma"
"RpoH","b3461","alaT","b3853","+","RegulonDB_sigma","sigma"
"RpoH","b3461","alaU","b3276","+","RegulonDB_sigma","sigma"
"RpoH","b3461","alaV","b0203","+","RegulonDB_sigma","sigma"
"RpoH","b3461","bidA","b1593","+","RegulonDB_sigma","sigma"
"RpoH","b3461","bssS","b1060","+","RegulonDB_sigma","sigma"
"RpoH","b3461","can","b0126","+","RegulonDB_sigma","sigma"
"RpoH","b3461","cas1","b2755","+","RegulonDB_sigma","sigma"
"RpoH","b3461","cas2","b2754","+","RegulonDB_sigma","sigma"
"RpoH","b3461","casD","b2757","+","RegulonDB_sigma","sigma"
"RpoH","b3461","casE","b2756","+","RegulonDB_sigma","sigma"
"RpoH","b3461","clpB","b2592","+","RegulonDB_sigma","sigma"
"RpoH","b3461","clpP","b0437","+","RegulonDB_sigma","sigma"
"RpoH","b3461","clpX","b0438","+","RegulonDB_sigma","sigma"
"RpoH","b3461","cnoX","b0492","+","RegulonDB_sigma","sigma"
"RpoH","b3461","cra","b0080","+","RegulonDB_sigma","sigma"
"RpoH","b3461","creA","b4397","+","RegulonDB_sigma","sigma"
"RpoH","b3461","creB","b4398","+","RegulonDB_sigma","sigma"
"RpoH","b3461","creC","b4399","+","RegulonDB_sigma","sigma"
"RpoH","b3461","crr","b2417","+","RegulonDB_sigma","sigma"
"RpoH","b3461","dnaJ","b0015","+","RegulonDB_sigma","sigma"
"RpoH","b3461","dnaK","b0014","+","RegulonDB_sigma","sigma"
"RpoH","b3461","dsbC","b2893","+","RegulonDB_sigma","sigma"
"RpoH","b3461","fkpB","b0028","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ftsH","b3178","+","RegulonDB_sigma","sigma"
"RpoH","b3461","fxsA","b4140","+","RegulonDB_sigma","sigma"
"RpoH","b3461","gapA","b1779","+","RegulonDB_sigma","sigma"
"RpoH","b3461","glnS","b0680","+","RegulonDB_sigma","sigma"
"RpoH","b3461","gltT","b3969","+","RegulonDB_sigma","sigma"
"RpoH","b3461","gltU","b3757","+","RegulonDB_sigma","sigma"
"RpoH","b3461","gltV","b4008","+","RegulonDB_sigma","sigma"
"RpoH","b3461","gltW","b2590","+","RegulonDB_sigma","sigma"
"RpoH","b3461","groL","b4143","+","RegulonDB_sigma","sigma"
"RpoH","b3461","groS","b4142","+","RegulonDB_sigma","sigma"
"RpoH","b3461","grpE","b2614","+","RegulonDB_sigma","sigma"
"RpoH","b3461","hemW","b2955","+","RegulonDB_sigma","sigma"
"RpoH","b3461","hflC","b4175","+","RegulonDB_sigma","sigma"
"RpoH","b3461","hflK","b4174","+","RegulonDB_sigma","sigma"
"RpoH","b3461","hflX","b4173","+","RegulonDB_sigma","sigma"
"RpoH","b3461","hfq","b4172","+","RegulonDB_sigma","sigma"
"RpoH","b3461","holC","b4259","+","RegulonDB_sigma","sigma"
"RpoH","b3461","hslO","b3401","+","RegulonDB_sigma","sigma"
"RpoH","b3461","hslR","b3400","+","RegulonDB_sigma","sigma"
"RpoH","b3461","hslU","b3931","+","RegulonDB_sigma","sigma"
"RpoH","b3461","hslV","b3932","+","RegulonDB_sigma","sigma"
"RpoH","b3461","hspQ","b0966","+","RegulonDB_sigma","sigma"
"RpoH","b3461","htpG","b0473","+","RegulonDB_sigma","sigma"
"RpoH","b3461","htpX","b1829","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ibpA","b3687","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ibpB","b3686","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ileS","b0026","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ileT","b3852","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ileU","b3277","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ileV","b0202","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ispH","b0029","+","RegulonDB_sigma","sigma"
"RpoH","b3461","lapA","b1279","+","RegulonDB_sigma","sigma"
"RpoH","b3461","lapB","b1280","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ldhA","b1380","+","RegulonDB_sigma","sigma"
"RpoH","b3461","lipB","b0630","+","RegulonDB_sigma","sigma"
"RpoH","b3461","lnt","b0657","+","RegulonDB_sigma","sigma"
"RpoH","b3461","lon","b0439","+","RegulonDB_sigma","sigma"
"RpoH","b3461","lspA","b0027","+","RegulonDB_sigma","sigma"
"RpoH","b3461","mbiA","b0012","+","RegulonDB_sigma","sigma"
"RpoH","b3461","metA","b4013","+","RegulonDB_sigma","sigma"
"RpoH","b3461","mhpT","b0353","+","RegulonDB_sigma","sigma"
"RpoH","b3461","miaA","b4171","+","RegulonDB_sigma","sigma"
"RpoH","b3461","mlc","b1594","+","RegulonDB_sigma","sigma"
"RpoH","b3461","mngA","b0731","+","RegulonDB_sigma","sigma"
"RpoH","b3461","mngB","b0732","+","RegulonDB_sigma","sigma"
"RpoH","b3461","mpaA","b1326","+","RegulonDB_sigma","sigma"
"RpoH","b3461","mutL","b4170","+","RegulonDB_sigma","sigma"
"RpoH","b3461","mutM","b3635","+","RegulonDB_sigma","sigma"
"RpoH","b3461","nanX","b4279","+","RegulonDB_sigma","sigma"
"RpoH","b3461","nanY","b4280","+","RegulonDB_sigma","sigma"
"RpoH","b3461","narP","b2193","+","RegulonDB_sigma","sigma"
"RpoH","b3461","nfuA","b3414","+","RegulonDB_sigma","sigma"
"RpoH","b3461","nusB","b0416","+","RegulonDB_sigma","sigma"
"RpoH","b3461","osmF","b2131","+","RegulonDB_sigma","sigma"
"RpoH","b3461","pgpA","b0418","+","RegulonDB_sigma","sigma"
"RpoH","b3461","pgpC","b2560","+","RegulonDB_sigma","sigma"
"RpoH","b3461","phoP","b1130","+","RegulonDB_sigma","sigma"
"RpoH","b3461","phoQ","b1129","+","RegulonDB_sigma","sigma"
"RpoH","b3461","pncC","b2700","+","RegulonDB_sigma","sigma"
"RpoH","b3461","pphA","b1838","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ppiD","b0441","+","RegulonDB_sigma","sigma"
"RpoH","b3461","prlC","b3498","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ptsH","b2415","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ptsI","b2416","+","RegulonDB_sigma","sigma"
"RpoH","b3461","pyrF","b1281","+","RegulonDB_sigma","sigma"
"RpoH","b3461","raiA","b2597","+","RegulonDB_sigma","sigma"
"RpoH","b3461","raiZ","b4805","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rapA","b0059","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rdgB","b2954","+","RegulonDB_sigma","sigma"
"RpoH","b3461","recJ","b2892","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rfaD","b3619","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ribE","b0415","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rlmE","b3179","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rnlA","b2630","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rpmE","b3936","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rpoD","b3067","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrfA","b3855","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrfB","b3971","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrfC","b3759","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrfD","b3274","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrfE","b4010","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrfF","b3272","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrfG","b2588","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrfH","b0205","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrlA","b3854","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrlB","b3970","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrlC","b3758","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrlD","b3275","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrlE","b4009","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrlG","b2589","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrlH","b0204","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrsA","b3851","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrsB","b3968","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrsC","b3756","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrsD","b3278","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrsE","b4007","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrsG","b2591","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rrsH","b0201","+","RegulonDB_sigma","sigma"
"RpoH","b3461","rsmJ","b3497","+","RegulonDB_sigma","sigma"
"RpoH","b3461","sdaA","b1814","+","RegulonDB_sigma","sigma"
"RpoH","b3461","sdsR","b4433","+","RegulonDB_sigma","sigma"
"RpoH","b3461","slt","b4392","+","RegulonDB_sigma","sigma"
"RpoH","b3461","tadA","b2559","+","RegulonDB_sigma","sigma"
"RpoH","b3461","thiL","b0417","+","RegulonDB_sigma","sigma"
"RpoH","b3461","thrV","b3273","+","RegulonDB_sigma","sigma"
"RpoH","b3461","topA","b1274","+","RegulonDB_sigma","sigma"
"RpoH","b3461","trmA","b3965","+","RegulonDB_sigma","sigma"
"RpoH","b3461","tyrR","b1323","+","RegulonDB_sigma","sigma"
"RpoH","b3461","valS","b4258","+","RegulonDB_sigma","sigma"
"RpoH","b3461","waaC","b3621","+","RegulonDB_sigma","sigma"
"RpoH","b3461","waaF","b3620","+","RegulonDB_sigma","sigma"
"RpoH","b3461","waaL","b3622","+","RegulonDB_sigma","sigma"
"RpoH","b3461","xerD","b2894","+","RegulonDB_sigma","sigma"
"RpoH","b3461","yafD","b0209","+","RegulonDB_sigma","sigma"
"RpoH","b3461","yafE","b0210","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ybeD","b0631","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ybeX","b0658","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ybeY","b0659","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ybeZ","b0660","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ybfE","b0685","+","RegulonDB_sigma","sigma"
"RpoH","b3461","yccE","b1001","+","RegulonDB_sigma","sigma"
"RpoH","b3461","yceI","b1056","+","RegulonDB_sigma","sigma"
"RpoH","b3461","yceJ","b1057","+","RegulonDB_sigma","sigma"
"RpoH","b3461","yciH","b1282","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ycjF","b1322","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ycjX","b1321","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ycjY","b1327","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ydeO","b1499","+","RegulonDB_sigma","sigma"
"RpoH","b3461","ydhQ","b1664","+","RegulonDB_sigma","sigma"
"RpoH","b3461","yeaD","b1780","+","RegulonDB_sigma","sigma"
"RpoH","b3461","yehR","b2123","+","RegulonDB_sigma","sigma"
